country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United States,US,2022-11-20,Films,4,The Bad Guys,N/A,3
United States,US,2022-11-20,Films,5,R.I.P.D. 2: Rise of the Damned,N/A,1
United States,US,2022-11-20,Films,6,I Am Vanessa Guillen,N/A,1
United States,US,2022-11-20,Films,7,The Wonder,N/A,1
United States,US,2022-11-20,Films,8,Christmas with You,N/A,1
United States,US,2022-11-20,Films,9,Enola Holmes 2,N/A,3
United States,US,2022-11-20,Films,10,Capturing the Killer Nurse,N/A,1
United States,US,2022-11-20,TV,1,The Crown,The Crown: Season 5,2
United States,US,2022-11-20,TV,2,1899,1899: Season 1,1
United States,US,2022-11-20,TV,3,Dead to Me,Dead to Me: Season 3,1
United States,US,2022-11-20,TV,4,Love Is Blind,Love Is Blind: Season 3,5
United States,US,2022-11-20,TV,5,Manifest,Manifest: Season 4,3
United States,US,2022-11-20,TV,6,Ancient Apocalypse,Ancient Apocalypse: Season 1,2
United States,US,2022-11-20,TV,7,From Scratch,From Scratch: Limited Series,5
United States,US,2022-11-20,TV,8,Manifest,Manifest: Season 1,11
United States,US,2022-11-20,TV,9,Warrior Nun,Warrior Nun: Season 2,2
United States,US,2022-11-20,TV,10,"Pepsi, Where's My Jet?","Pepsi, Where's My Jet?: Limited Series",1
United States,US,2022-11-13,Films,1,Enola Holmes 2,N/A,2
United States,US,2022-11-13,Films,2,Falling for Christmas,N/A,1
United States,US,2022-11-13,Films,3,The Bad Guys,N/A,2
United States,US,2022-11-13,Films,4,Where the Crawdads Sing,N/A,1
United States,US,2022-11-13,Films,5,Hotel Transylvania 2,N/A,2
United States,US,2022-11-13,Films,6,Mile 22,N/A,1
United States,US,2022-11-13,Films,7,Captain Phillips,N/A,1
United States,US,2022-11-13,Films,8,Enola Holmes,N/A,1
United States,US,2022-11-13,Films,9,The Good Nurse,N/A,3
United States,US,2022-11-13,Films,10,Minions & More Volume 2,N/A,1
United States,US,2022-11-13,TV,1,The Crown,The Crown: Season 5,1
United States,US,2022-11-13,TV,2,Love Is Blind,Love Is Blind: Season 3,4
United States,US,2022-11-13,TV,3,Manifest,Manifest: Season 4,2
United States,US,2022-11-13,TV,4,From Scratch,From Scratch: Limited Series,4
United States,US,2022-11-13,TV,5,Manifest,Manifest: Season 1,10
United States,US,2022-11-13,TV,6,Killer Sally,Killer Sally: Limited Series,2
United States,US,2022-11-13,TV,7,Inside Man,Inside Man: Season 1,2
United States,US,2022-11-13,TV,8,The Watcher,The Watcher: Season 1,5
United States,US,2022-11-13,TV,9,Ancient Apocalypse,Ancient Apocalypse: Season 1,1
United States,US,2022-11-13,TV,10,Warrior Nun,Warrior Nun: Season 2,1
United States,US,2022-11-06,Films,1,The Bad Guys,N/A,1
United States,US,2022-11-06,Films,2,Enola Holmes 2,N/A,1
United States,US,2022-11-06,Films,3,The Good Nurse,N/A,2
United States,US,2022-11-06,Films,4,Hotel Transylvania 2,N/A,1
United States,US,2022-11-06,Films,5,All Quiet on the Western Front,N/A,2
United States,US,2022-11-06,Films,6,Oblivion,N/A,1
United States,US,2022-11-06,Films,7,The Takeover,N/A,1
United States,US,2022-11-06,Films,8,The School for Good and Evil,N/A,3
United States,US,2022-11-06,Films,9,Sing 2,N/A,18
United States,US,2022-11-06,Films,10,Man on a Ledge,N/A,1
United States,US,2022-11-06,TV,1,Love Is Blind,Love Is Blind: Season 3,3
United States,US,2022-11-06,TV,2,From Scratch,From Scratch: Limited Series,3
United States,US,2022-11-06,TV,3,Inside Man,Inside Man: Season 1,1
United States,US,2022-11-06,TV,4,Manifest,Manifest: Season 4,1
United States,US,2022-11-06,TV,5,Killer Sally,Killer Sally: Limited Series,1
United States,US,2022-11-06,TV,6,The Watcher,The Watcher: Season 1,4
United States,US,2022-11-06,TV,7,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities: Season 1,2
United States,US,2022-11-06,TV,8,Big Mouth,Big Mouth: Season 6,2
United States,US,2022-11-06,TV,9,I AM A STALKER,I AM A STALKER: Season 1,2
United States,US,2022-11-06,TV,10,Drink Masters,Drink Masters: Season 1,1
United States,US,2022-10-30,Films,1,The Good Nurse,N/A,1
United States,US,2022-10-30,Films,2,The School for Good and Evil,N/A,2
United States,US,2022-10-30,Films,3,All Quiet on the Western Front,N/A,1
United States,US,2022-10-30,Films,4,Blade of the 47 Ronin,N/A,1
United States,US,2022-10-30,Films,5,The Chalk Line,N/A,1
United States,US,2022-10-30,Films,6,Sing 2,N/A,17
United States,US,2022-10-30,Films,7,Despicable Me 2,N/A,13
United States,US,2022-10-30,Films,8,The Curse of Bridge Hollow,N/A,3
United States,US,2022-10-30,Films,9,Luckiest Girl Alive,N/A,4
United States,US,2022-10-30,Films,10,The Stranger,N/A,2
United States,US,2022-10-30,TV,1,The Watcher,The Watcher: Season 1,3
United States,US,2022-10-30,TV,2,From Scratch,From Scratch: Limited Series,2
United States,US,2022-10-30,TV,3,Love Is Blind,Love Is Blind: Season 3,2
United States,US,2022-10-30,TV,4,Guillermo del Toro's Cabinet of Curiosities,Guillermo del Toro's Cabinet of Curiosities: Season 1,1
United States,US,2022-10-30,TV,5,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,6
United States,US,2022-10-30,TV,6,Unsolved Mysteries,Unsolved Mysteries: Volume 3,2
United States,US,2022-10-30,TV,7,Big Mouth,Big Mouth: Season 6,1
United States,US,2022-10-30,TV,8,I AM A STALKER,I AM A STALKER: Season 1,1
United States,US,2022-10-30,TV,9,The Sinner,The Sinner: Season 4: Percy,3
United States,US,2022-10-30,TV,10,Family Reunion,Family Reunion: Part 5,1
United States,US,2022-10-23,Films,1,The School for Good and Evil,N/A,1
United States,US,2022-10-23,Films,2,The Curse of Bridge Hollow,N/A,2
United States,US,2022-10-23,Films,3,Luckiest Girl Alive,N/A,3
United States,US,2022-10-23,Films,4,Dracula Untold,N/A,1
United States,US,2022-10-23,Films,5,Blackout,N/A,2
United States,US,2022-10-23,Films,6,The Stranger,N/A,1
United States,US,2022-10-23,Films,7,Sing 2,N/A,16
United States,US,2022-10-23,Films,8,Megamind,N/A,2
United States,US,2022-10-23,Films,9,Despicable Me 2,N/A,12
United States,US,2022-10-23,Films,10,Last Seen Alive,N/A,4
United States,US,2022-10-23,TV,1,The Watcher,The Watcher: Season 1,2
United States,US,2022-10-23,TV,2,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,5
United States,US,2022-10-23,TV,3,Love Is Blind,Love Is Blind: Season 3,1
United States,US,2022-10-23,TV,4,From Scratch,From Scratch: Limited Series,1
United States,US,2022-10-23,TV,5,The Sinner,The Sinner: Season 4: Percy,2
United States,US,2022-10-23,TV,6,Unsolved Mysteries,Unsolved Mysteries: Volume 3,1
United States,US,2022-10-23,TV,7,The Midnight Club,The Midnight Club: Season 1,3
United States,US,2022-10-23,TV,8,The Blacklist,The Blacklist: Season 9,3
United States,US,2022-10-23,TV,9,Gabriel Iglesias: Stadium Fluffy,N/A,1
United States,US,2022-10-23,TV,10,The Mole,The Mole: Season 1,1
United States,US,2022-10-16,Films,1,Luckiest Girl Alive,N/A,2
United States,US,2022-10-16,Films,2,The Curse of Bridge Hollow,N/A,1
United States,US,2022-10-16,Films,3,Blackout,N/A,1
United States,US,2022-10-16,Films,4,Mr. Harrigan's Phone,N/A,2
United States,US,2022-10-16,Films,5,Megamind,N/A,1
United States,US,2022-10-16,Films,6,The Redeem Team,N/A,2
United States,US,2022-10-16,Films,7,Last Seen Alive,N/A,3
United States,US,2022-10-16,Films,8,Scooby-Doo 2: Monsters Unleashed,N/A,1
United States,US,2022-10-16,Films,9,Sing 2,N/A,15
United States,US,2022-10-16,Films,10,17 Again,N/A,1
United States,US,2022-10-16,TV,1,The Watcher,The Watcher: Season 1,1
United States,US,2022-10-16,TV,2,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,4
United States,US,2022-10-16,TV,3,The Midnight Club,The Midnight Club: Season 1,2
United States,US,2022-10-16,TV,4,The Blacklist,The Blacklist: Season 9,2
United States,US,2022-10-16,TV,5,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,2
United States,US,2022-10-16,TV,6,The Sinner,The Sinner: Season 4: Percy,1
United States,US,2022-10-16,TV,7,Oddballs,Oddballs: Season 1,1
United States,US,2022-10-16,TV,8,The Empress,The Empress: Season 1,3
United States,US,2022-10-16,TV,9,The Great British Baking Show,The Great British Baking Show: Collection 10,3
United States,US,2022-10-16,TV,10,Bling Empire,Bling Empire: Season 3,2
United States,US,2022-10-09,Films,1,Last Seen Alive,N/A,2
United States,US,2022-10-09,Films,2,Luckiest Girl Alive,N/A,1
United States,US,2022-10-09,Films,3,Mr. Harrigan's Phone,N/A,1
United States,US,2022-10-09,Films,4,Inheritance,N/A,2
United States,US,2022-10-09,Films,5,Rush Hour,N/A,1
United States,US,2022-10-09,Films,6,Mr. & Mrs. Smith,N/A,1
United States,US,2022-10-09,Films,7,Robin Hood,N/A,1
United States,US,2022-10-09,Films,8,Blonde,N/A,2
United States,US,2022-10-09,Films,9,Rush Hour 2,N/A,1
United States,US,2022-10-09,Films,10,The Redeem Team,N/A,1
United States,US,2022-10-09,TV,1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,3
United States,US,2022-10-09,TV,2,The Empress,The Empress: Season 1,2
United States,US,2022-10-09,TV,3,Conversations with a Killer: The Jeffrey Dahmer Tapes,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series,1
United States,US,2022-10-09,TV,4,High Water,High Water: Season 1,1
United States,US,2022-10-09,TV,5,Bling Empire,Bling Empire: Season 3,1
United States,US,2022-10-09,TV,6,The Blacklist,The Blacklist: Season 9,1
United States,US,2022-10-09,TV,7,The Midnight Club,The Midnight Club: Season 1,1
United States,US,2022-10-09,TV,8,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",4
United States,US,2022-10-09,TV,9,Dynasty,Dynasty: Season 5,2
United States,US,2022-10-09,TV,10,The Great British Baking Show,The Great British Baking Show: Collection 10,2
United States,US,2022-10-02,Films,1,Lou,N/A,2
United States,US,2022-10-02,Films,2,Blonde,N/A,1
United States,US,2022-10-02,Films,3,A Jazzman's Blues,N/A,2
United States,US,2022-10-02,Films,4,Last Seen Alive,N/A,1
United States,US,2022-10-02,Films,5,Inheritance,N/A,1
United States,US,2022-10-02,Films,6,Father Stu,N/A,3
United States,US,2022-10-02,Films,7,Elysium,N/A,1
United States,US,2022-10-02,Films,8,The Munsters,N/A,1
United States,US,2022-10-02,Films,9,Do Revenge,N/A,3
United States,US,2022-10-02,Films,10,Despicable Me 2,N/A,11
United States,US,2022-10-02,TV,1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,2
United States,US,2022-10-02,TV,2,The Empress,The Empress: Season 1,1
United States,US,2022-10-02,TV,3,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",3
United States,US,2022-10-02,TV,4,Dynasty,Dynasty: Season 5,1
United States,US,2022-10-02,TV,5,Cobra Kai,Cobra Kai: Season 5,4
United States,US,2022-10-02,TV,6,In the Dark,In the Dark: Season 4,3
United States,US,2022-10-02,TV,7,The Real Bling Ring: Hollywood Heist,The Real Bling Ring: Hollywood Heist: Limited Series,2
United States,US,2022-10-02,TV,8,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,3
United States,US,2022-10-02,TV,9,The Great British Baking Show,The Great British Baking Show: Collection 10,1
United States,US,2022-10-02,TV,10,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,3
United States,US,2022-09-25,Films,1,Father Stu,N/A,2
United States,US,2022-09-25,Films,2,Lou,N/A,1
United States,US,2022-09-25,Films,3,Do Revenge,N/A,2
United States,US,2022-09-25,Films,4,This Is the End,N/A,2
United States,US,2022-09-25,Films,5,Minions & More Volume 1,N/A,1
United States,US,2022-09-25,Films,6,Despicable Me 2,N/A,10
United States,US,2022-09-25,Films,7,A Jazzman's Blues,N/A,1
United States,US,2022-09-25,Films,8,The Mortal Instruments: City of Bones,N/A,1
United States,US,2022-09-25,Films,9,Sing 2,N/A,14
United States,US,2022-09-25,Films,10,Despicable Me,N/A,7
United States,US,2022-09-25,TV,1,DAHMER,DAHMER: Monster: The Jeffrey Dahmer Story,1
United States,US,2022-09-25,TV,2,Cobra Kai,Cobra Kai: Season 5,3
United States,US,2022-09-25,TV,3,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",2
United States,US,2022-09-25,TV,4,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,2
United States,US,2022-09-25,TV,5,In the Dark,In the Dark: Season 4,2
United States,US,2022-09-25,TV,6,Sins of Our Mother,Sins of Our Mother: Limited Series,2
United States,US,2022-09-25,TV,7,The Real Bling Ring: Hollywood Heist,The Real Bling Ring: Hollywood Heist: Limited Series,1
United States,US,2022-09-25,TV,8,Love Is Blind,Love Is Blind: Season 2,8
United States,US,2022-09-25,TV,9,The Crown,The Crown: Season 1,2
United States,US,2022-09-25,TV,10,Devil in Ohio,Devil in Ohio: Limited Series,4
United States,US,2022-09-18,Films,1,End of the Road,N/A,2
United States,US,2022-09-18,Films,2,Morbius,N/A,2
United States,US,2022-09-18,Films,3,Despicable Me 2,N/A,9
United States,US,2022-09-18,Films,4,Do Revenge,N/A,1
United States,US,2022-09-18,Films,5,This Is the End,N/A,1
United States,US,2022-09-18,Films,6,Father Stu,N/A,1
United States,US,2022-09-18,Films,7,Despicable Me,N/A,6
United States,US,2022-09-18,Films,8,Sing 2,N/A,13
United States,US,2022-09-18,Films,9,No Limit,N/A,1
United States,US,2022-09-18,Films,10,Friday,N/A,1
United States,US,2022-09-18,TV,1,Cobra Kai,Cobra Kai: Season 5,2
United States,US,2022-09-18,TV,2,Sins of Our Mother,Sins of Our Mother: Limited Series,1
United States,US,2022-09-18,TV,3,In the Dark,In the Dark: Season 4,1
United States,US,2022-09-18,TV,4,The Imperfects,The Imperfects: Season 1,2
United States,US,2022-09-18,TV,5,Devil in Ohio,Devil in Ohio: Limited Series,3
United States,US,2022-09-18,TV,6,Fate: The Winx Saga,Fate: The Winx Saga: Season 2,1
United States,US,2022-09-18,TV,7,The Crown,The Crown: Season 1,1
United States,US,2022-09-18,TV,8,Narco-Saints,Narco-Saints: Season 1,1
United States,US,2022-09-18,TV,9,"El Rey, Vicente Fernández","El Rey, Vicente Fernández: Season 1",1
United States,US,2022-09-18,TV,10,Love Is Blind,Love Is Blind: Season 2,7
United States,US,2022-09-11,Films,1,Morbius,N/A,1
United States,US,2022-09-11,Films,2,End of the Road,N/A,1
United States,US,2022-09-11,Films,3,Me Time,N/A,3
United States,US,2022-09-11,Films,4,Despicable Me 2,N/A,8
United States,US,2022-09-11,Films,5,Love in the Villa,N/A,2
United States,US,2022-09-11,Films,6,This Is 40,N/A,2
United States,US,2022-09-11,Films,7,Despicable Me,N/A,5
United States,US,2022-09-11,Films,8,I Came By,N/A,2
United States,US,2022-09-11,Films,9,The Poison Rose,N/A,1
United States,US,2022-09-11,Films,10,Sing 2,N/A,12
United States,US,2022-09-11,TV,1,Cobra Kai,Cobra Kai: Season 5,1
United States,US,2022-09-11,TV,2,Devil in Ohio,Devil in Ohio: Limited Series,2
United States,US,2022-09-11,TV,3,The Imperfects,The Imperfects: Season 1,1
United States,US,2022-09-11,TV,4,I Survived a Crime,I Survived a Crime: Season 1,1
United States,US,2022-09-11,TV,5,Dated and Related,Dated and Related: Season 1,1
United States,US,2022-09-11,TV,6,Partner Track,Partner Track: Season 1,3
United States,US,2022-09-11,TV,7,Echoes,Echoes: Limited Series,4
United States,US,2022-09-11,TV,8,Stranger Things,Stranger Things 4,16
United States,US,2022-09-11,TV,9,Call the Midwife,Call the Midwife: Series 11,1
United States,US,2022-09-11,TV,10,The Sandman,The Sandman: Season 1,6
United States,US,2022-09-04,Films,1,Me Time,N/A,2
United States,US,2022-09-04,Films,2,Love in the Villa,N/A,1
United States,US,2022-09-04,Films,3,I Came By,N/A,1
United States,US,2022-09-04,Films,4,Collateral,N/A,1
United States,US,2022-09-04,Films,5,This Is 40,N/A,1
United States,US,2022-09-04,Films,6,Sing 2,N/A,11
United States,US,2022-09-04,Films,7,Loving Adults,N/A,1
United States,US,2022-09-04,Films,8,That's Amor,N/A,1
United States,US,2022-09-04,Films,9,Snow White & the Huntsman,N/A,1
United States,US,2022-09-04,Films,10,Look Both Ways,N/A,3
United States,US,2022-09-04,TV,1,Devil in Ohio,Devil in Ohio: Limited Series,1
United States,US,2022-09-04,TV,2,Echoes,Echoes: Limited Series,3
United States,US,2022-09-04,TV,3,Partner Track,Partner Track: Season 1,2
United States,US,2022-09-04,TV,4,I AM A KILLER,I AM A KILLER: Season 3,1
United States,US,2022-09-04,TV,5,The Sandman,The Sandman: Season 1,5
United States,US,2022-09-04,TV,6,High Heat,High Heat: Season 1,3
United States,US,2022-09-04,TV,7,Stranger Things,Stranger Things 4,15
United States,US,2022-09-04,TV,8,Selling The OC,Selling The OC: Season 1,2
United States,US,2022-09-04,TV,9,Virgin River,Virgin River: Season 4,7
United States,US,2022-09-04,TV,10,Never Have I Ever,Never Have I Ever: Season 3,4
United States,US,2022-08-28,Films,1,Me Time,N/A,1
United States,US,2022-08-28,Films,2,Look Both Ways,N/A,2
United States,US,2022-08-28,Films,3,Untold: The Girlfriend Who Didn't Exist,N/A,2
United States,US,2022-08-28,Films,4,Day Shift,N/A,3
United States,US,2022-08-28,Films,5,Running with the Devil: The Wild World of John McAfee,N/A,1
United States,US,2022-08-28,Films,6,Sing 2,N/A,10
United States,US,2022-08-28,Films,7,Uncharted,N/A,4
United States,US,2022-08-28,Films,8,The Next 365 Days,N/A,2
United States,US,2022-08-28,Films,9,The Gray Man,N/A,6
United States,US,2022-08-28,Films,10,Untold: The Rise and Fall of AND1,N/A,1
United States,US,2022-08-28,TV,1,Echoes,Echoes: Limited Series,2
United States,US,2022-08-28,TV,2,The Sandman,The Sandman: Season 1,4
United States,US,2022-08-28,TV,3,High Heat,High Heat: Season 1,2
United States,US,2022-08-28,TV,4,Selling The OC,Selling The OC: Season 1,1
United States,US,2022-08-28,TV,5,Never Have I Ever,Never Have I Ever: Season 3,3
United States,US,2022-08-28,TV,6,Stranger Things,Stranger Things 4,14
United States,US,2022-08-28,TV,7,Partner Track,Partner Track: Season 1,1
United States,US,2022-08-28,TV,8,Virgin River,Virgin River: Season 4,6
United States,US,2022-08-28,TV,9,Glow Up,Glow Up: Season 4,1
United States,US,2022-08-28,TV,10,Mo,Mo: Season 1,1
United States,US,2022-08-21,Films,1,Day Shift,N/A,2
United States,US,2022-08-21,Films,2,Look Both Ways,N/A,1
United States,US,2022-08-21,Films,3,Untold: The Girlfriend Who Didn't Exist,N/A,1
United States,US,2022-08-21,Films,4,Uncharted,N/A,3
United States,US,2022-08-21,Films,5,Sing 2,N/A,9
United States,US,2022-08-21,Films,6,Purple Hearts,N/A,4
United States,US,2022-08-21,Films,7,The Next 365 Days,N/A,1
United States,US,2022-08-21,Films,8,The Informer,N/A,2
United States,US,2022-08-21,Films,9,The Gray Man,N/A,5
United States,US,2022-08-21,Films,10,Endless Love,N/A,1
United States,US,2022-08-21,TV,1,The Sandman,The Sandman: Season 1,3
United States,US,2022-08-21,TV,2,Never Have I Ever,Never Have I Ever: Season 3,2
United States,US,2022-08-21,TV,3,Echoes,Echoes: Limited Series,1
United States,US,2022-08-21,TV,4,Stranger Things,Stranger Things 4,13
United States,US,2022-08-21,TV,5,Locke & Key,Locke & Key: Season 3,2
United States,US,2022-08-21,TV,6,Virgin River,Virgin River: Season 4,5
United States,US,2022-08-21,TV,7,Instant Dream Home,Instant Dream Home: Season 1,1
United States,US,2022-08-21,TV,8,Riverdale,Riverdale: Season 6,2
United States,US,2022-08-21,TV,9,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,2
United States,US,2022-08-21,TV,10,High Heat,High Heat: Season 1,1
United States,US,2022-08-14,Films,1,Uncharted,N/A,2
United States,US,2022-08-14,Films,2,Day Shift,N/A,1
United States,US,2022-08-14,Films,3,Purple Hearts,N/A,3
United States,US,2022-08-14,Films,4,The Informer,N/A,1
United States,US,2022-08-14,Films,5,Sing 2,N/A,8
United States,US,2022-08-14,Films,6,Flight,N/A,1
United States,US,2022-08-14,Films,7,The Gray Man,N/A,4
United States,US,2022-08-14,Films,8,The Nice Guys,N/A,1
United States,US,2022-08-14,Films,9,Wedding Season,N/A,2
United States,US,2022-08-14,Films,10,Carter,N/A,2
United States,US,2022-08-14,TV,1,The Sandman,The Sandman: Season 1,2
United States,US,2022-08-14,TV,2,Never Have I Ever,Never Have I Ever: Season 3,1
United States,US,2022-08-14,TV,3,I Just Killed My Dad,I Just Killed My Dad: Limited Series,1
United States,US,2022-08-14,TV,4,Locke & Key,Locke & Key: Season 3,1
United States,US,2022-08-14,TV,5,Virgin River,Virgin River: Season 4,4
United States,US,2022-08-14,TV,6,Stranger Things,Stranger Things 4,12
United States,US,2022-08-14,TV,7,Riverdale,Riverdale: Season 6,1
United States,US,2022-08-14,TV,8,Trainwreck,Trainwreck: Woodstock '99,2
United States,US,2022-08-14,TV,9,Indian Matchmaking,Indian Matchmaking: Season 2,1
United States,US,2022-08-14,TV,10,Keep Breathing,Keep Breathing: Limited Series,3
United States,US,2022-08-07,Films,1,Purple Hearts,N/A,2
United States,US,2022-08-07,Films,2,Uncharted,N/A,1
United States,US,2022-08-07,Films,3,The Gray Man,N/A,3
United States,US,2022-08-07,Films,4,The Age of Adaline,N/A,1
United States,US,2022-08-07,Films,5,Men in Black 3,N/A,1
United States,US,2022-08-07,Films,6,Tower Heist,N/A,1
United States,US,2022-08-07,Films,7,Sing 2,N/A,7
United States,US,2022-08-07,Films,8,Wedding Season,N/A,1
United States,US,2022-08-07,Films,9,Spider-Man 2,N/A,1
United States,US,2022-08-07,Films,10,Carter,N/A,1
United States,US,2022-08-07,TV,1,The Sandman,The Sandman: Season 1,1
United States,US,2022-08-07,TV,2,Virgin River,Virgin River: Season 4,3
United States,US,2022-08-07,TV,3,Keep Breathing,Keep Breathing: Limited Series,2
United States,US,2022-08-07,TV,4,Stranger Things,Stranger Things 4,11
United States,US,2022-08-07,TV,5,Trainwreck,Trainwreck: Woodstock '99,1
United States,US,2022-08-07,TV,6,Uncoupled,Uncoupled: Season 1,1
United States,US,2022-08-07,TV,7,Alone,Alone: Season 8,5
United States,US,2022-08-07,TV,8,The Most Hated Man on the Internet,The Most Hated Man on the Internet: Limited Series,2
United States,US,2022-08-07,TV,9,Stranger Things,Stranger Things 3,11
United States,US,2022-08-07,TV,10,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1,1
United States,US,2022-07-31,Films,1,The Gray Man,N/A,2
United States,US,2022-07-31,Films,2,Purple Hearts,N/A,1
United States,US,2022-07-31,Films,3,Sing 2,N/A,6
United States,US,2022-07-31,Films,4,The Sea Beast,N/A,4
United States,US,2022-07-31,Films,5,Recurrence,N/A,1
United States,US,2022-07-31,Films,6,The Man from Toronto,N/A,6
United States,US,2022-07-31,Films,7,Persuasion,N/A,3
United States,US,2022-07-31,Films,8,12 Strong,N/A,3
United States,US,2022-07-31,Films,9,Shania Twain: Not Just a Girl,N/A,1
United States,US,2022-07-31,Films,10,Too Old for Fairy Tales,N/A,1
United States,US,2022-07-31,TV,1,Virgin River,Virgin River: Season 4,2
United States,US,2022-07-31,TV,2,Stranger Things,Stranger Things 4,10
United States,US,2022-07-31,TV,3,Keep Breathing,Keep Breathing: Limited Series,1
United States,US,2022-07-31,TV,4,The Most Hated Man on the Internet,The Most Hated Man on the Internet: Limited Series,1
United States,US,2022-07-31,TV,5,Alone,Alone: Season 8,4
United States,US,2022-07-31,TV,6,Resident Evil,Resident Evil: Season 1,3
United States,US,2022-07-31,TV,7,Stranger Things,Stranger Things 3,10
United States,US,2022-07-31,TV,8,Stranger Things,Stranger Things 2,10
United States,US,2022-07-31,TV,9,Virgin River,Virgin River: Season 1,4
United States,US,2022-07-31,TV,10,All American: Homecoming,All American: Homecoming: Season 1,3
United States,US,2022-07-24,Films,1,The Gray Man,N/A,1
United States,US,2022-07-24,Films,2,Sing 2,N/A,5
United States,US,2022-07-24,Films,3,The Sea Beast,N/A,3
United States,US,2022-07-24,Films,4,Persuasion,N/A,2
United States,US,2022-07-24,Films,5,CHIPS,N/A,2
United States,US,2022-07-24,Films,6,12 Strong,N/A,2
United States,US,2022-07-24,Films,7,Girl in the Picture,N/A,3
United States,US,2022-07-24,Films,8,The Man from Toronto,N/A,5
United States,US,2022-07-24,Films,9,Pan,N/A,1
United States,US,2022-07-24,Films,10,Mean Girls,N/A,3
United States,US,2022-07-24,TV,1,Virgin River,Virgin River: Season 4,1
United States,US,2022-07-24,TV,2,Stranger Things,Stranger Things 4,9
United States,US,2022-07-24,TV,3,Resident Evil,Resident Evil: Season 1,2
United States,US,2022-07-24,TV,4,All American: Homecoming,All American: Homecoming: Season 1,2
United States,US,2022-07-24,TV,5,Alone,Alone: Season 8,3
United States,US,2022-07-24,TV,6,Alba,Alba: Season 1,1
United States,US,2022-07-24,TV,7,Stranger Things,Stranger Things 3,9
United States,US,2022-07-24,TV,8,Stranger Things,Stranger Things 2,9
United States,US,2022-07-24,TV,9,Stranger Things,N/A,9
United States,US,2022-07-24,TV,10,Virgin River,Virgin River: Season 1,3
United States,US,2022-07-17,Films,1,The Sea Beast,N/A,2
United States,US,2022-07-17,Films,2,Sing 2,N/A,4
United States,US,2022-07-17,Films,3,12 Strong,N/A,1
United States,US,2022-07-17,Films,4,Girl in the Picture,N/A,2
United States,US,2022-07-17,Films,5,Persuasion,N/A,1
United States,US,2022-07-17,Films,6,CHIPS,N/A,1
United States,US,2022-07-17,Films,7,The Man from Toronto,N/A,4
United States,US,2022-07-17,Films,8,Mean Girls,N/A,2
United States,US,2022-07-17,Films,9,Barefoot,N/A,1
United States,US,2022-07-17,Films,10,The Dark Knight Rises,N/A,2
United States,US,2022-07-17,TV,1,Stranger Things,Stranger Things 4,8
United States,US,2022-07-17,TV,2,Resident Evil,Resident Evil: Season 1,1
United States,US,2022-07-17,TV,3,Alone,Alone: Season 8,2
United States,US,2022-07-17,TV,4,Stranger Things,Stranger Things 3,8
United States,US,2022-07-17,TV,5,Stranger Things,Stranger Things 2,8
United States,US,2022-07-17,TV,6,Stranger Things,N/A,8
United States,US,2022-07-17,TV,7,All American: Homecoming,All American: Homecoming: Season 1,1
United States,US,2022-07-17,TV,8,The Umbrella Academy,The Umbrella Academy: Season 3,4
United States,US,2022-07-17,TV,9,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!: Limited Series,1
United States,US,2022-07-17,TV,10,The Flash,The Flash: Season 8,1
United States,US,2022-07-10,Films,1,Sing 2,N/A,3
United States,US,2022-07-10,Films,2,Girl in the Picture,N/A,1
United States,US,2022-07-10,Films,3,The Man from Toronto,N/A,3
United States,US,2022-07-10,Films,4,Mean Girls,N/A,1
United States,US,2022-07-10,Films,5,The Sea Beast,N/A,1
United States,US,2022-07-10,Films,6,The Dark Knight Rises,N/A,1
United States,US,2022-07-10,Films,7,Final Score,N/A,1
United States,US,2022-07-10,Films,8,Wanted,N/A,1
United States,US,2022-07-10,Films,9,Leave No Trace,N/A,1
United States,US,2022-07-10,Films,10,Wild Card,N/A,2
United States,US,2022-07-10,TV,1,Stranger Things,Stranger Things 4,7
United States,US,2022-07-10,TV,2,The Umbrella Academy,The Umbrella Academy: Season 3,3
United States,US,2022-07-10,TV,3,Stranger Things,N/A,7
United States,US,2022-07-10,TV,4,Stranger Things,Stranger Things 2,7
